"","subj_id","epoch_num","avg_epoch_accuracy","accuracy_sd","avg_rt","rt_sd","block_num","gameA_isSR","game_type","num_rest_in_chunk","rest_type","cue_transition_type","cue_type","epochs_on_this_task_continuously","avg_epoch_accuracy_centered"
"2556",139,25,0.9,0.316227766016838,2158.08999999762,278.281334272152,9,TRUE,"spatial_recall",15,"epoch_same_same","stay_within_block","stay",4,0.373430420711972
"2557",140,25,0,0,NA,NA,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2558",141,25,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2559",143,25,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2560",145,25,0.7,0.483045891539648,3568.71428571429,413.684144521604,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",4,0.173430420711972
"2561",147,25,0,0,NA,NA,9,FALSE,"digit_span",13,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2562",148,25,0,0,NA,NA,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2563",150,25,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2564",151,25,1,0,3287.2,328.298238395111,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",4,0.473430420711972
"2565",152,25,0.9,0.316227766016838,3208.90000002384,257.426317379283,9,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",4,0.373430420711972
"2566",153,25,1,0,2760.11999988556,210.627753783668,9,TRUE,"spatial_recall",9,"epoch_same_same","stay_within_block","stay",4,0.473430420711972
"2567",154,25,1,0,2103.12999999896,223.453679266991,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",4,0.473430420711972
"2568",155,25,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2569",156,25,0,0,NA,NA,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2570",157,25,0.4,0.516397779494322,3438,374.822624717345,9,FALSE,"digit_span",4,"epoch_same_same","stay_within_block","stay",4,-0.126569579288028
"2571",159,25,0.7,0.483045891539648,2126.42999999952,566.462575109893,9,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",4,0.173430420711972
"2572",160,25,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2573",162,25,0.3,0.483045891539648,3188.91249999963,552.490931889978,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",4,-0.226569579288028
"2574",163,25,0,0,NA,NA,9,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2575",164,25,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",4,-0.526569579288028
"2576",11,26,0.9,0.316227766016838,2126.33333333333,383.123674549094,9,FALSE,"digit_span",8,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2577",14,26,0.8,0.421637021355784,1974.15000001192,332.909030778015,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2578",15,26,1,0,1707.52000000067,153.758474382368,9,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2579",16,26,0.8,0.421637021355784,2720.55555555556,558.219291835904,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2580",17,26,1,0,2869.9,697.942603498151,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2581",18,26,0.9,0.316227766016838,2509.65555553966,263.212158306773,9,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2582",19,26,1,0,2566.7,201.056680786511,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2583",20,26,0.9,0.316227766016838,3312.62222222404,365.99519388078,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2584",21,26,1,0,2113.1,219.724296942024,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2585",22,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2586",24,26,0,0,3668.80000019073,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2587",28,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2588",30,26,1,0,1841.70000000223,252.519565797041,9,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2589",31,26,0.9,0.316227766016838,2307.75000000074,256.540892343095,9,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2590",32,26,1,0,2960.7,312.960079101331,9,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2591",33,26,0.8,0.421637021355784,2385.75,428.4049319444,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2592",34,26,0.6,0.516397779494322,3565.33333333333,260.201972833925,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,0.0734304207119723
"2593",35,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2594",36,26,0,0,NA,NA,9,TRUE,"spatial_recall",11,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2595",38,26,0.6,0.516397779494322,3330.125,415.851428654857,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.0734304207119723
"2596",42,26,0.9,0.316227766016838,2749.66666666667,413.262628361191,9,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2597",43,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2598",44,26,0.7,0.483045891539648,3643.27142855951,288.418010968322,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2599",46,26,0,0,NA,NA,9,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2600",47,26,0.6,0.516397779494322,3379.08571428061,457.39600795064,9,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",5,0.0734304207119723
"2601",48,26,0.5,0.52704627669473,3331.42857139451,228.77736421111,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.0265695792880277
"2602",50,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2603",54,26,0,0,NA,NA,9,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2604",55,26,0.1,0.316227766016838,3719.32500000205,341.310247426783,9,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",5,-0.426569579288028
"2605",57,26,0.9,0.316227766016838,2980.55555555556,401.923534739853,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2606",58,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2607",59,26,0.5,0.52704627669473,3709.8,309.872877160942,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.0265695792880277
"2608",62,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2609",66,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2610",68,26,0.2,0.421637021355784,3136.24999999702,763.312395999908,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.326569579288028
"2611",69,26,0.6,0.516397779494322,3394.00000000013,495.558015439874,9,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",5,0.0734304207119723
"2612",72,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2613",73,26,1,0,2662,300.884252385088,9,FALSE,"digit_span",12,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2614",74,26,1,0,2938.97999999998,278.729031299012,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2615",75,26,0.9,0.316227766016838,2313.29000000209,306.407450044536,9,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2616",77,26,0.9,0.316227766016838,2823.7,569.962365238982,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2617",78,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2618",79,26,1,0,2298.97000000477,177.602427729147,9,TRUE,"spatial_recall",9,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2619",81,26,1,0,2265.3,224.000520832728,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2620",82,26,1,0,3376.3,344.004215090455,9,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2621",83,26,0.7,0.483045891539648,1924.6,340.965361551255,9,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2622",85,26,0,0,NA,NA,9,FALSE,"digit_span",12,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2623",86,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2624",87,26,0.3,0.483045891539648,3502.80000000028,512.425467750863,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.226569579288028
"2625",88,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2626",90,26,0,0,NA,NA,9,FALSE,"digit_span",18,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2627",93,26,0.3,0.483045891539648,3824.12857142836,223.131909524408,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.226569579288028
"2628",94,26,0.7,0.483045891539648,3546.625,357.852698147476,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2629",95,26,0.7,0.483045891539648,3146.6,479.499785656307,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2630",96,26,0.8,0.421637021355784,2326.51000000015,132.363845768436,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2631",97,26,0.4,0.516397779494322,3047.71000000015,359.55648435829,9,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",5,-0.126569579288028
"2632",99,26,0.3,0.483045891539648,4071.16666662693,107.163722118724,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,-0.226569579288028
"2633",101,26,0.8,0.421637021355784,2530,299.71875705957,9,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2634",102,26,0.7,0.483045891539648,3016.41250000149,461.681774872344,9,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2635",103,26,1,0,2660.8,498.453564091537,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2636",104,26,0.5,0.52704627669473,2731.55555555556,456.497566015174,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,-0.0265695792880277
"2637",106,26,1,0,2267.43999999966,201.222945455403,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2638",108,26,1,0,3364.5,407.467312935788,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2639",109,26,0.2,0.421637021355784,3165.14285714286,375.630327392695,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.326569579288028
"2640",110,26,0.9,0.316227766016838,3008.2,224.410734542218,9,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2641",111,26,0.4,0.516397779494322,3686.83333333333,215.113380956803,9,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",5,-0.126569579288028
"2642",112,26,0.3,0.483045891539648,2956.68571431296,383.883534565335,9,TRUE,"spatial_recall",9,"epoch_same_same","stay_within_block","stay",5,-0.226569579288028
"2643",113,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2644",114,26,0.4,0.516397779494322,2302.66000000238,670.928006071188,9,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",5,-0.126569579288028
"2645",116,26,0.9,0.316227766016838,2707.74999998808,175.141131986487,9,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2646",119,26,0.9,0.316227766016838,3268.33000000045,299.049787940837,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2647",120,26,0.7,0.483045891539648,3010.125,382.584234422397,9,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2648",122,26,0.4,0.516397779494322,2553.54999999851,322.560324245716,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,-0.126569579288028
"2649",125,26,0,0,NA,NA,9,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2650",126,26,0.6,0.516397779494322,2184.34000000023,306.968555031271,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,0.0734304207119723
"2651",128,26,0,0,NA,NA,9,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2652",129,26,0.1,0.316227766016838,3582.96666669846,425.08418373145,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.426569579288028
"2653",132,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2654",134,26,0.8,0.421637021355784,2576.7,585.065248023197,9,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2655",135,26,0.9,0.316227766016838,2457.2,569.046141460524,9,FALSE,"digit_span",18,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2656",136,26,1,0,1562.05999999046,205.712200259374,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2657",137,26,1,0,1901.8,413.560636424696,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2658",138,26,0.7,0.483045891539648,2090.70000000018,204.220853839992,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,0.173430420711972
"2659",139,26,1,0,2062.86000000238,205.134201062565,9,TRUE,"spatial_recall",10,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2660",140,26,0,0,NA,NA,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2661",141,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2662",143,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2663",145,26,0.9,0.316227766016838,3353.33333333333,307.572349212344,9,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2664",147,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2665",148,26,0,0,NA,NA,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2666",150,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2667",151,26,1,0,3274.9,255.843463425935,9,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2668",152,26,0.9,0.316227766016838,3145.26999996901,112.779322858282,9,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",5,0.373430420711972
"2669",153,26,1,0,2713.5599998951,275.558786607049,9,TRUE,"spatial_recall",17,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2670",154,26,1,0,1901.17999999821,164.83439366047,9,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",5,0.473430420711972
"2671",155,26,0,0,NA,NA,9,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2672",156,26,0,0,NA,NA,9,TRUE,"spatial_recall",10,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2673",157,26,0.8,0.421637021355784,3356,471.664075375685,9,FALSE,"digit_span",10,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2674",159,26,0.8,0.421637021355784,1950.54444444428,417.438795247369,9,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",5,0.273430420711972
"2675",160,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2676",162,26,0.5,0.52704627669473,3005.82999999895,244.605405817521,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.0265695792880277
"2677",163,26,0,0,NA,NA,9,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2678",164,26,0,0,NA,NA,9,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",5,-0.526569579288028
"2679",11,27,0.9,0.316227766016838,2303.33333333333,608.855278370813,9,FALSE,"digit_span",9,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2680",14,27,0.8,0.421637021355784,2195.85,459.694735058963,9,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",6,0.273430420711972
"2681",15,27,0.9,0.316227766016838,1808.73000000007,615.479320078116,9,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2682",16,27,0.6,0.516397779494322,3033.125,752.986707812865,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.0734304207119723
"2683",17,27,0.9,0.316227766016838,2840.66666666667,261.648619335169,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2684",18,27,1,0,2835.10999996662,318.173155001563,9,TRUE,"spatial_recall",7,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2685",19,27,0.9,0.316227766016838,2593.22222222222,434.651520697264,9,FALSE,"digit_span",9,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2686",20,27,1,0,3198.97000000104,180.430042152218,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2687",21,27,1,0,2139.7,372.162464523224,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2688",22,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2689",24,27,0.1,0.316227766016838,3771.16666666667,301.903500082368,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.426569579288028
"2690",28,27,0,0,NA,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2691",30,27,0.9,0.316227766016838,1681.80000000224,133.007952977993,9,TRUE,"spatial_recall",6,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2692",31,27,0.6,0.516397779494322,2347.18000000045,333.713599095151,9,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",6,0.0734304207119723
"2693",32,27,1,0,2527.6,363.066629942464,9,FALSE,"digit_span",6,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2694",33,27,0.9,0.316227766016838,2440,425.555519292137,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2695",34,27,0.3,0.483045891539648,3743.25,224.823449251481,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.226569579288028
"2696",35,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2697",36,27,0,0,NA,NA,9,TRUE,"spatial_recall",12,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2698",38,27,0.2,0.421637021355784,3028.8,499.703612154245,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.326569579288028
"2699",42,27,1,0,2704.2,291.073797438992,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2700",43,27,0,0,NA,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2701",44,27,1,0,3690.43000001311,282.46746537763,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2702",46,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2703",47,27,0.5,0.52704627669473,3332.44285714626,376.51297833853,9,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",6,-0.0265695792880277
"2704",48,27,0.7,0.483045891539648,3012.46666667196,310.873535375236,9,TRUE,"spatial_recall",11,"block_A_B","switch_between_block","switch",6,0.173430420711972
"2705",50,27,0,0,NA,NA,9,TRUE,"spatial_recall",16,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2706",54,27,0,0,NA,NA,9,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2707",55,27,0.3,0.483045891539648,3459.7999999995,443.872183180397,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.226569579288028
"2708",57,27,1,0,2969.1,363.579870485458,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2709",58,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2710",59,27,0.3,0.483045891539648,3893,192.922264137657,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.226569579288028
"2711",62,27,0.1,0.316227766016838,4107,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.426569579288028
"2712",66,27,0,0,NA,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2713",68,27,0.4,0.516397779494322,2803.3599999994,330.694340913119,9,TRUE,"spatial_recall",12,"block_A_B","switch_between_block","switch",6,-0.126569579288028
"2714",69,27,0.5,0.52704627669473,3325.06999999993,278.893823086124,9,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",6,-0.0265695792880277
"2715",72,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2716",73,27,1,0,2948.5,329.725559282935,9,FALSE,"digit_span",8,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2717",74,27,0.8,0.421637021355784,2564.96666666674,272.826258816934,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,0.273430420711972
"2718",75,27,1,0,2217.5299999997,118.828289284901,9,TRUE,"spatial_recall",16,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2719",77,27,0.9,0.316227766016838,2385.6666667064,372.980790387476,9,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2720",78,27,0,0,NA,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2721",79,27,0.9,0.316227766016838,2375.85,201.821605742656,9,TRUE,"spatial_recall",7,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2722",81,27,1,0,2067.6,131.119284114377,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2723",82,27,1,0,3373.4,283.451426369865,9,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2724",83,27,0.9,0.316227766016838,2050.5,362.923698745495,9,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2725",85,27,0,0,NA,NA,9,FALSE,"digit_span",19,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2726",86,27,0,0,NA,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2727",87,27,0.6,0.516397779494322,3616.63749999995,257.826851851682,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,0.0734304207119723
"2728",88,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2729",90,27,0,0,NA,NA,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2730",93,27,0.4,0.516397779494322,3312.7999999995,385.952188748829,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.126569579288028
"2731",94,27,0.8,0.421637021355784,3632.125,201.892784488628,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,0.273430420711972
"2732",95,27,0.5,0.52704627669473,3178.375,417.744603282231,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,-0.0265695792880277
"2733",96,27,0.7,0.483045891539648,2501.91249999986,299.472934324555,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,0.173430420711972
"2734",97,27,0.1,0.316227766016838,3165.77000000104,263.471124498906,9,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",6,-0.426569579288028
"2735",99,27,0.1,0.316227766016838,3904.90000003576,364.584256396641,9,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",6,-0.426569579288028
"2736",101,27,1,0,2611.3,238.335920731876,9,FALSE,"digit_span",8,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2737",102,27,0.8,0.421637021355784,2863.65000000596,364.898260559713,9,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",6,0.273430420711972
"2738",103,27,0.9,0.316227766016838,2681.66666666667,623.513231615818,9,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2739",104,27,0.8,0.421637021355784,2548.8,460.775385145035,9,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",6,0.273430420711972
"2740",106,27,1,0,2179.13999999966,312.081094161991,9,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2741",108,27,1,0,3206.4,361.88586291506,9,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",6,0.473430420711972
"2742",109,27,0.9,0.316227766016838,3335.55555555556,307.933885400386,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2743",110,27,0.9,0.316227766016838,2987.33333333333,373.832181600247,9,FALSE,"digit_span",5,"block_A_B","switch_between_block","switch",6,0.373430420711972
"2744",111,27,0.7,0.483045891539648,3369.5,541.517180838113,9,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",6,0.173430420711972
"2745",112,27,0.7,0.483045891539648,2936.93333335717,452.268855318895,9,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",6,0.173430420711972
"2746",113,27,0,0,NA,NA,9,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",6,-0.526569579288028
"2747",114,27,0.7,0.483045891539648,1897.40999999046,147.795410016082,9,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",6,0.173430420711972
